competition,sport,athlete_name,country,score,relative_score,strength,gold_prob,silver_prob,bronze_prob,medal_prob
Women's 10km Pursuit,Biathlon,Camille Bened,FRA,441.0,0,0.3093,0.0,0.0,0.0,0.0
Women's 10km Pursuit,Biathlon,Lisa Vittozzi,ITA,429.0,0,0.2927,0.0,0.0,0.0,0.0
Women's 10km Pursuit,Biathlon,Dorothea Wierer,ITA,415.0,0,0.2739,0.0,0.0,0.0,0.0
Women's 10km Pursuit,Biathlon,Franziska Preuss,GER,366.0,0,0.213,0.0,0.0,0.0,0.0
Women's 10km Pursuit,Biathlon,Oceane Michelon,FRA,350.0,0,0.1948,0.0,0.0,0.0,0.0
Women's 10km Pursuit,Biathlon,Amy Baserga,SUI,315.0,0,0.1578,0.0,0.0,0.0,0.0
Women's 10km Pursuit,Biathlon,Vanessa Voigt,GER,245.0,0,0.0955,0.0,0.0,0.0,0.0
Women's 10km Pursuit,Biathlon,Karoline Knotten,NOR,240.0,0,0.0916,0.0,0.0,0.0,0.0
Women's 10km Pursuit,Biathlon,Ingrid Landmark Tandrevold,NOR,235.0,0,0.0878,0.0,0.0,0.0,0.0
Women's 10km Pursuit,Biathlon,Mari Eder,FIN,230.0,0,0.0841,0.0,0.0,0.0,0.0
Women's 10km Pursuit,Biathlon,Marte Olsbu Roeiseland,NOR,225.0,0,0.0805,0.0,0.0,0.0,0.0
Women's 10km Pursuit,Biathlon,Lena Haecki-Gross,SUI,220.0,0,0.077,0.0,0.0,0.0,0.0
Women's 10km Pursuit,Biathlon,Marketa Davidova,CZE,215.0,0,0.0735,0.0,0.0,0.0,0.0
Women's 10km Pursuit,Biathlon,Sophia Schneider,GER,210.0,0,0.0701,0.0,0.0,0.0,0.0
Women's 10km Pursuit,Biathlon,Ida Lien,NOR,205.0,0,0.0668,0.0,0.0,0.0,0.0
Women's 10km Pursuit,Biathlon,Lucie Charvatova,CZE,200.0,0,0.0636,0.0,0.0,0.0,0.0
Women's 10km Pursuit,Biathlon,Synnoeve Solemdal,NOR,195.0,0,0.0605,0.0,0.0,0.0,0.0
Women's 10km Pursuit,Biathlon,Gilonne Guigonnat,FRA,190.0,0,0.0574,0.0,0.0,0.0,0.0
Women's 10km Pursuit,Biathlon,Selina Grotian,GER,185.0,0,0.0544,0.0,0.0,0.0,0.0
Women's 10km Pursuit,Biathlon,Daria Krykova-Budasheva,AIN,180.0,0,0.0515,0.0,0.0,0.0,0.0
Women's 10km Pursuit,Biathlon,Ella Halvarsson,SWE,175.0,0,0.0487,0.0,0.0,0.0,0.0
Women's 10km Pursuit,Biathlon,Erika Janka,FIN,170.0,0,0.046,0.0,0.0,0.0,0.0
Women's 12.5km Mass Start,Biathlon,Hanna Oeberg,SWE,560.0,0,0.4987,1.0,0.0,0.0,1.0
Women's 12.5km Mass Start,Biathlon,Lou Jeanmonnot,FRA,793.0,0,1.0,0.0,1.0,0.0,1.0
Women's 12.5km Mass Start,Biathlon,Suvi Minkkinen,FIN,601.0,0,0.5744,0.0,0.0,0.0,0.0
Women's 12.5km Mass Start,Biathlon,Maren Kirkeeide,NOR,576.0,0,0.5276,0.0,0.0,0.0,0.0
Women's 12.5km Mass Start,Biathlon,Anna Magnusson,SWE,556.0,0,0.4916,0.0,0.0,0.0,0.0
Women's 12.5km Mass Start,Biathlon,Elvira Karin Oeberg,SWE,506.0,0,0.4072,0.0,0.0,0.0,0.0
Women's 12.5km Mass Start,Biathlon,Justine Braisaz-Bouchet,FRA,453.0,0,0.3263,0.0,0.0,0.0,0.0
Women's 12.5km Mass Start,Biathlon,Camille Bened,FRA,441.0,0,0.3093,0.0,0.0,0.0,0.0
Women's 12.5km Mass Start,Biathlon,Lisa Vittozzi,ITA,429.0,0,0.2927,0.0,0.0,0.0,0.0
Women's 12.5km Mass Start,Biathlon,Dorothea Wierer,ITA,415.0,0,0.2739,0.0,0.0,0.0,0.0
Women's 12.5km Mass Start,Biathlon,Franziska Preuss,GER,366.0,0,0.213,0.0,0.0,0.0,0.0
Women's 12.5km Mass Start,Biathlon,Oceane Michelon,FRA,350.0,0,0.1948,0.0,0.0,0.0,0.0
Women's 12.5km Mass Start,Biathlon,Julia Simon,FRA,317.0,0,0.1598,0.0,0.0,0.0,0.0
Women's 12.5km Mass Start,Biathlon,Amy Baserga,SUI,315.0,0,0.1578,0.0,0.0,0.0,0.0
Women's 12.5km Mass Start,Biathlon,Vanessa Voigt,GER,245.0,0,0.0955,0.0,0.0,0.0,0.0
Women's 12.5km Mass Start,Biathlon,Karoline Knotten,NOR,240.0,0,0.0916,0.0,0.0,0.0,0.0
Women's 12.5km Mass Start,Biathlon,Ingrid Landmark Tandrevold,NOR,235.0,0,0.0878,0.0,0.0,0.0,0.0
Women's 12.5km Mass Start,Biathlon,Mari Eder,FIN,230.0,0,0.0841,0.0,0.0,0.0,0.0
Women's 12.5km Mass Start,Biathlon,Marte Olsbu Roeiseland,NOR,225.0,0,0.0805,0.0,0.0,0.0,0.0
Women's 12.5km Mass Start,Biathlon,Lena Haecki-Gross,SUI,220.0,0,0.077,0.0,0.0,0.0,0.0
Women's 12.5km Mass Start,Biathlon,Marketa Davidova,CZE,215.0,0,0.0735,0.0,0.0,1.0,1.0
Women's 12.5km Mass Start,Biathlon,Sophia Schneider,GER,210.0,0,0.0701,0.0,0.0,0.0,0.0
Women's 12.5km Mass Start,Biathlon,Ida Lien,NOR,205.0,0,0.0668,0.0,0.0,0.0,0.0
Women's 12.5km Mass Start,Biathlon,Lucie Charvatova,CZE,200.0,0,0.0636,0.0,0.0,0.0,0.0
Women's 12.5km Mass Start,Biathlon,Synnoeve Solemdal,NOR,195.0,0,0.0605,0.0,0.0,0.0,0.0
Women's 12.5km Mass Start,Biathlon,Gilonne Guigonnat,FRA,190.0,0,0.0574,0.0,0.0,0.0,0.0
Women's 12.5km Mass Start,Biathlon,Selina Grotian,GER,185.0,0,0.0544,0.0,0.0,0.0,0.0
Women's 12.5km Mass Start,Biathlon,Daria Krykova-Budasheva,AIN,180.0,0,0.0515,0.0,0.0,0.0,0.0
Women's 12.5km Mass Start,Biathlon,Ella Halvarsson,SWE,175.0,0,0.0487,0.0,0.0,0.0,0.0
Women's 12.5km Mass Start,Biathlon,Erika Janka,FIN,170.0,0,0.046,0.0,0.0,0.0,0.0
Women's 1500m,Short Track Speed Skating,Choi Min-jeong,KOR,650.0,0,0.6602,1.0,0.0,0.0,1.0
Women's 1500m,Speed Skating,Brittany Bowe,USA,204.0,0,0.1539,1.0,0.0,0.0,1.0
Women's 1500m,Short Track Speed Skating,Courtney Sarault,CAN,800.0,0,1.0,0.0,0.0,0.0,0.0
Women's 1500m,Short Track Speed Skating,Xandra Velzeboer,NED,750.0,0,0.8789,0.0,0.0,0.0,0.0
Women's 1500m,Short Track Speed Skating,Kim Gil-li,KOR,700.0,0,0.7656,0.0,0.0,1.0,1.0
Women's 1500m,Short Track Speed Skating,Suzanne Schulting,NED,600.0,0,0.5625,0.0,0.0,0.0,0.0
Women's 1500m,Short Track Speed Skating,Kim Boutin,CAN,550.0,0,0.4727,0.0,0.0,0.0,0.0
Women's 1500m,Short Track Speed Skating,Natalia Maliszewska,POL,500.0,0,0.3906,0.0,0.0,0.0,0.0
Women's 1500m,Short Track Speed Skating,Kristen Santos-Griswold,USA,450.0,0,0.3164,0.0,0.0,0.0,0.0
Women's 1500m,Short Track Speed Skating,Hanne Desmet,BEL,400.0,0,0.25,0.0,1.0,0.0,1.0
Women's 1500m,Short Track Speed Skating,Florence Brunelle,CAN,350.0,0,0.1914,0.0,0.0,0.0,0.0
Women's 1500m,Speed Skating,Miho Takagi,JPN,520.0,0,1.0,0.0,1.0,0.0,1.0
Women's 1500m,Speed Skating,Joy Beune,NED,440.0,0,0.716,0.0,0.0,0.0,0.0
Women's 1500m,Speed Skating,Mei Han,CHN,276.0,0,0.2817,0.0,0.0,0.0,0.0
Women's 1500m,Speed Skating,Marijke Groenewoud,NED,252.0,0,0.2349,0.0,0.0,0.0,0.0
Women's 1500m,Speed Skating,Antoinette Rijpma-de Jong,NED,219.0,0,0.1774,0.0,0.0,0.0,0.0
Women's 1500m,Speed Skating,Francesca Lollobrigida,ITA,201.0,0,0.1494,0.0,0.0,0.0,0.0
Women's 1500m,Speed Skating,Binyu Yang,CHN,200.0,0,0.1479,0.0,0.0,0.0,0.0
Women's 1500m,Speed Skating,Ragne Wiklund,NOR,200.0,0,0.1479,0.0,0.0,0.0,0.0
Women's 1500m,Speed Skating,Ivanie Blondin,CAN,183.0,0,0.1238,0.0,0.0,1.0,1.0
Women's 1500m,Speed Skating,Angel Daleman,NED,169.0,0,0.1056,0.0,0.0,0.0,0.0
Women's 1500m,Speed Skating,Valerie Maltais,CAN,158.0,0,0.0923,0.0,0.0,0.0,0.0
Women's 1500m,Speed Skating,Isabelle Van Elst,BEL,132.0,0,0.0644,0.0,0.0,0.0,0.0
Women's 1500m,Speed Skating,Melissa Wijfje,NED,108.0,0,0.0431,0.0,0.0,0.0,0.0
Women's 1500m,Speed Skating,Momoka Horikawa,JPN,100.0,0,0.037,0.0,0.0,0.0,0.0
Women's 1500m,Speed Skating,Martina Sáblíková,CZE,87.0,0,0.028,0.0,0.0,0.0,0.0
Women's 1500m,Speed Skating,Greta Myers,USA,87.0,0,0.028,0.0,0.0,0.0,0.0
Women's 1500m,Speed Skating,Ayano Sato,JPN,66.0,0,0.0161,0.0,0.0,0.0,0.0
Women's 1500m,Speed Skating,Nikola Zdráhalova,CZE,65.0,0,0.0156,0.0,0.0,0.0,0.0
Women's 1500m,Speed Skating,Nadezhda Morozova,KAZ,42.0,0,0.0065,0.0,0.0,0.0,0.0
Women's 1500m,Speed Skating,Qi Yin,CHN,40.0,0,0.0059,0.0,0.0,0.0,0.0
Women's 1500m,Speed Skating,Kaitlyn McGregor,SUI,39.0,0,0.0056,0.0,0.0,0.0,0.0
Women's 1500m,Speed Skating,Kimi Goetz,USA,38.0,0,0.0053,0.0,0.0,0.0,0.0
Women's 1500m,Speed Skating,Natalia Jabrzyk,POL,36.0,0,0.0048,0.0,0.0,0.0,0.0
Women's 1500m,Speed Skating,Mia Manganello,USA,28.0,0,0.0029,0.0,0.0,0.0,0.0
Women's 1500m,Speed Skating,Lea Sophie Scholz,GER,27.0,0,0.0027,0.0,0.0,0.0,0.0
Women's 1500m,Speed Skating,Arianna Fontana,ITA,14.0,0,0.0007,0.0,0.0,0.0,0.0
Women's 1500m,Speed Skating,Ji-Woo Park,KOR,14.0,0,0.0007,0.0,0.0,0.0,0.0
Women's 1500m,Speed Skating,Rin Kosaka,JPN,13.0,0,0.0006,0.0,0.0,0.0,0.0
Women's 1500m,Speed Skating,Marlen Ehseluns,GER,11.0,0,0.0004,0.0,0.0,0.0,0.0
Women's 15km Individual,Biathlon,Lou Jeanmonnot,FRA,793.0,0,1.0,1.0,0.0,0.0,1.0
Women's 15km Individual,Biathlon,Suvi Minkkinen,FIN,601.0,0,0.5744,0.0,0.0,0.0,0.0
Women's 15km Individual,Biathlon,Maren Kirkeeide,NOR,576.0,0,0.5276,0.0,0.0,0.0,0.0
Women's 15km Individual,Biathlon,Hanna Oeberg,SWE,560.0,0,0.4987,0.0,0.0,0.0,0.0
Women's 15km Individual,Biathlon,Anna Magnusson,SWE,556.0,0,0.4916,0.0,0.0,0.0,0.0
Women's 15km Individual,Biathlon,Elvira Karin Oeberg,SWE,506.0,0,0.4072,0.0,0.0,0.0,0.0
Women's 15km Individual,Biathlon,Justine Braisaz-Bouchet,FRA,453.0,0,0.3263,0.0,0.0,0.0,0.0
Women's 15km Individual,Biathlon,Camille Bened,FRA,441.0,0,0.3093,0.0,0.0,0.0,0.0
Women's 15km Individual,Biathlon,Lisa Vittozzi,ITA,429.0,0,0.2927,0.0,0.0,0.0,0.0
Women's 15km Individual,Biathlon,Dorothea Wierer,ITA,415.0,0,0.2739,0.0,0.0,0.0,0.0
Women's 15km Individual,Biathlon,Franziska Preuss,GER,366.0,0,0.213,0.0,0.0,0.0,0.0
Women's 15km Individual,Biathlon,Oceane Michelon,FRA,350.0,0,0.1948,0.0,0.0,0.0,0.0
Women's 15km Individual,Biathlon,Julia Simon,FRA,317.0,0,0.1598,0.0,0.0,0.0,0.0
Women's 15km Individual,Biathlon,Amy Baserga,SUI,315.0,0,0.1578,0.0,0.0,0.0,0.0
Women's 15km Individual,Biathlon,Vanessa Voigt,GER,245.0,0,0.0955,0.0,0.0,0.0,0.0
Women's 15km Individual,Biathlon,Karoline Knotten,NOR,240.0,0,0.0916,0.0,0.0,0.0,0.0
Women's 15km Individual,Biathlon,Ingrid Landmark Tandrevold,NOR,235.0,0,0.0878,0.0,0.0,0.0,0.0
Women's 15km Individual,Biathlon,Mari Eder,FIN,230.0,0,0.0841,0.0,0.0,0.0,0.0
Women's 15km Individual,Biathlon,Marte Olsbu Roeiseland,NOR,225.0,0,0.0805,0.0,0.0,0.0,0.0
Women's 15km Individual,Biathlon,Lena Haecki-Gross,SUI,220.0,0,0.077,0.0,0.0,0.0,0.0
Women's 15km Individual,Biathlon,Marketa Davidova,CZE,215.0,0,0.0735,0.0,0.0,0.0,0.0
Women's 15km Individual,Biathlon,Sophia Schneider,GER,210.0,0,0.0701,0.0,0.0,1.0,1.0
Women's 15km Individual,Biathlon,Ida Lien,NOR,205.0,0,0.0668,0.0,0.0,0.0,0.0
Women's 15km Individual,Biathlon,Lucie Charvatova,CZE,200.0,0,0.0636,0.0,0.0,0.0,0.0
Women's 15km Individual,Biathlon,Synnoeve Solemdal,NOR,195.0,0,0.0605,0.0,0.0,0.0,0.0
Women's 15km Individual,Biathlon,Gilonne Guigonnat,FRA,190.0,0,0.0574,0.0,0.0,0.0,0.0
Women's 15km Individual,Biathlon,Selina Grotian,GER,185.0,0,0.0544,0.0,0.0,0.0,0.0
Women's 15km Individual,Biathlon,Daria Krykova-Budasheva,AIN,180.0,0,0.0515,0.0,1.0,0.0,1.0
Women's 15km Individual,Biathlon,Ella Halvarsson,SWE,175.0,0,0.0487,0.0,0.0,0.0,0.0
Women's 15km Individual,Biathlon,Erika Janka,FIN,170.0,0,0.046,0.0,0.0,0.0,0.0
Women's 3000m,Speed Skating,Francesca Lollobrigida,ITA,260.0,0,0.3195,1.0,0.0,0.0,1.0
Women's 3000m,Speed Skating,Ragne Wiklund,NOR,460.0,0,1.0,0.0,1.0,0.0,1.0
Women's 3000m,Speed Skating,Joy Beune,NED,280.0,0,0.3705,0.0,0.0,0.0,0.0
Women's 3000m,Speed Skating,Merel Conijn,NED,231.0,0,0.2522,0.0,0.0,0.0,0.0
Women's 3000m,Speed Skating,Marijke Groenewoud,NED,220.0,0,0.2287,0.0,0.0,0.0,0.0
Women's 3000m,Speed Skating,Martina Sáblíková,CZE,210.0,0,0.2084,0.0,0.0,1.0,1.0
Women's 3000m,Speed Skating,Isabelle Weidemann,CAN,204.0,0,0.1967,0.0,0.0,0.0,0.0
Women's 3000m,Speed Skating,Ivanie Blondin,CAN,194.0,0,0.1779,0.0,0.0,0.0,0.0
Women's 3000m,Speed Skating,Valerie Maltais,CAN,165.0,0,0.1287,0.0,0.0,0.0,0.0
Women's 3000m,Speed Skating,Momoka Horikawa,JPN,150.0,0,0.1063,0.0,0.0,0.0,0.0
Women's 3000m,Speed Skating,Sanne In 't Hof,NED,142.0,0,0.0953,0.0,0.0,0.0,0.0
Women's 3000m,Speed Skating,Binyu Yang,CHN,138.0,0,0.09,0.0,0.0,0.0,0.0
Women's 3000m,Speed Skating,Josie Hofmann,GER,67.0,0,0.0212,0.0,0.0,0.0,0.0
Women's 3000m,Speed Skating,Laura Hall,CAN,53.0,0,0.0133,0.0,0.0,0.0,0.0
Women's 3000m,Speed Skating,Sandrine Tas,BEL,52.0,0,0.0128,0.0,0.0,0.0,0.0
Women's 3000m,Speed Skating,Mei Han,CHN,42.0,0,0.0083,0.0,0.0,0.0,0.0
Women's 3000m,Speed Skating,Elisa Dul,NED,34.0,0,0.0055,0.0,0.0,0.0,0.0
Women's 3000m,Speed Skating,Nikola Zdráhalova,CZE,32.0,0,0.0048,0.0,0.0,0.0,0.0
Women's 3000m,Speed Skating,Ahenaer Adake,CHN,20.0,0,0.0019,0.0,0.0,0.0,0.0
Women's 3000m,Speed Skating,Greta Myers,USA,18.0,0,0.0015,0.0,0.0,0.0,0.0
Women's 3000m,Speed Skating,Alice Marletti,ITA,16.0,0,0.0012,0.0,0.0,0.0,0.0
Women's 3000m,Speed Skating,Mia Manganello,USA,16.0,0,0.0012,0.0,0.0,0.0,0.0
Women's 3000m,Speed Skating,Nadezhda Morozova,KAZ,16.0,0,0.0012,0.0,0.0,0.0,0.0
Women's 3000m,Speed Skating,Melissa Wijfje,NED,15.0,0,0.0011,0.0,0.0,0.0,0.0
Women's 3000m,Speed Skating,Maira Jasch,GER,15.0,0,0.0011,0.0,0.0,0.0,0.0
Women's 3000m,Speed Skating,Yuka Takahashi,JPN,15.0,0,0.0011,0.0,0.0,0.0,0.0
Women's 4x5km Relay,Cross-Country Skiing,Flora Dolci,FRA,646.0,0,0.0074,1.0,0.0,0.0,1.0
Women's 4x5km Relay,Cross-Country Skiing,Jessie Diggins,USA,1384.0,0,0.0341,0.0,0.0,0.0,0.0
Women's 4x5km Relay,Cross-Country Skiing,Astrid Oeyre Slind,NOR,1382.0,0,0.034,0.0,0.0,0.0,0.0
Women's 4x5km Relay,Cross-Country Skiing,Victoria Carl,GER,1211.0,0,0.0261,0.0,0.0,0.0,0.0
Women's 4x5km Relay,Cross-Country Skiing,Kerttu Niskanen,FIN,1205.0,0,0.0258,0.0,0.0,0.0,0.0
Women's 4x5km Relay,Cross-Country Skiing,Therese Johaug,NOR,1121.0,0,0.0223,0.0,0.0,0.0,0.0
Women's 4x5km Relay,Cross-Country Skiing,Ebba Andersson,SWE,1096.0,0,0.0214,0.0,0.0,0.0,0.0
Women's 4x5km Relay,Cross-Country Skiing,Teresa Stadlober,AUT,970.0,0,0.0167,0.0,0.0,0.0,0.0
Women's 4x5km Relay,Cross-Country Skiing,Heidi Weng,NOR,956.0,0,0.0162,0.0,0.0,0.0,0.0
Women's 4x5km Relay,Cross-Country Skiing,Nora Sanness,NOR,821.0,0,0.012,0.0,0.0,0.0,0.0
Women's 4x5km Relay,Cross-Country Skiing,Moa Ilar,SWE,805.0,0,0.0115,0.0,0.0,0.0,0.0
Women's 4x5km Relay,Cross-Country Skiing,Katharina Hennig,GER,799.0,0,0.0113,0.0,0.0,0.0,0.0
Women's 4x5km Relay,Cross-Country Skiing,Katerina Janatova,CZE,742.0,0,0.0098,0.0,0.0,0.0,0.0
Women's 4x5km Relay,Cross-Country Skiing,Kristin Austgulen Fosnaes,NOR,736.0,0,0.0096,0.0,0.0,0.0,0.0
Women's 4x5km Relay,Cross-Country Skiing,Pia Fink,GER,709.0,0,0.0089,0.0,0.0,0.0,0.0
Women's 4x5km Relay,Cross-Country Skiing,Krista Parmakoski,FIN,692.0,0,0.0085,0.0,0.0,0.0,0.0
Women's 4x5km Relay,Cross-Country Skiing,Silje Theodorsen,NOR,567.0,0,0.0057,0.0,0.0,0.0,0.0
Women's 4x5km Relay,Cross-Country Skiing,Sophia Laukli,USA,519.0,0,0.0048,0.0,0.0,0.0,0.0
Women's 4x5km Relay,Cross-Country Skiing,Katherine Stewart-Jones,CAN,468.0,0,0.0039,0.0,0.0,0.0,0.0
Women's 4x5km Relay,Cross-Country Skiing,Helen Hoffmann,GER,466.0,0,0.0039,0.0,0.0,0.0,0.0
Women's 4x5km Relay,Cross-Country Skiing,Lotta Udnes Weng,NOR,418.0,0,0.0031,0.0,0.0,0.0,0.0
Women's 4x5km Relay,Cross-Country Skiing,Jonna Sundling,SWE,398.0,0,0.0028,0.0,0.0,0.0,0.0
Women's 4x5km Relay,Cross-Country Skiing,Caterina Ganz,ITA,397.0,0,0.0028,0.0,0.0,0.0,0.0
Women's 4x5km Relay,Cross-Country Skiing,Emma Ribom,SWE,390.0,0,0.0027,0.0,0.0,0.0,0.0
Women's 4x5km Relay,Cross-Country Skiing,Frida Karlsson,SWE,387.0,0,0.0027,0.0,0.0,0.0,0.0
Women's 4x5km Relay,Cross-Country Skiing,Katherine Sauerbrey,GER,363.0,0,0.0023,0.0,0.0,0.0,0.0
Women's 4x5km Relay,Cross-Country Skiing,Julia Kern,USA,347.0,0,0.0021,0.0,0.0,0.0,0.0
Women's 4x5km Relay,Cross-Country Skiing,Helene Marie Fossesholm,NOR,341.0,0,0.0021,0.0,0.0,0.0,0.0
Women's 4x5km Relay,Cross-Country Skiing,Nadine Faehndrich,SUI,328.0,0,0.0019,0.0,0.0,0.0,0.0
Women's 4x5km Relay,Cross-Country Skiing,Rosie Brennan,USA,305.0,0,0.0017,0.0,0.0,0.0,0.0
Women's 4x5km Relay,Cross-Country Skiing,Team Sweden,SWE,7500.0,0,1.0,0.0,0.0,0.0,0.0
Women's 4x5km Relay,Cross-Country Skiing,Team Norway,NOR,7200.0,0,0.9216,0.0,1.0,0.0,1.0
Women's 4x5km Relay,Cross-Country Skiing,Team Finland,FIN,5800.0,0,0.598,0.0,0.0,0.0,0.0
Women's 4x5km Relay,Cross-Country Skiing,Team Germany,GER,5400.0,0,0.5184,0.0,0.0,0.0,0.0
Women's 4x5km Relay,Cross-Country Skiing,Team USA,USA,4200.0,0,0.3136,0.0,0.0,0.0,0.0
Women's 4x5km Relay,Cross-Country Skiing,Team Switzerland,SUI,3000.0,0,0.16,0.0,0.0,1.0,1.0
Women's 4x5km Relay,Cross-Country Skiing,Team Italy,ITA,2500.0,0,0.1111,0.0,0.0,0.0,0.0
Women's 4x5km Relay,Cross-Country Skiing,Team Austria,AUT,2000.0,0,0.0711,0.0,0.0,0.0,0.0
Women's 4x6km Relay,Biathlon,Team Switzerland,SUI,40.0,0,0.2215,1.0,0.0,0.0,1.0
Women's 4x6km Relay,Biathlon,Team France,FRA,85.0,0,1.0,0.0,0.0,0.0,0.0
Women's 4x6km Relay,Biathlon,Team Sweden,SWE,70.0,0,0.6782,0.0,0.0,1.0,1.0
Women's 4x6km Relay,Biathlon,Team Germany,GER,65.0,0,0.5848,0.0,0.0,0.0,0.0
Women's 4x6km Relay,Biathlon,Team Norway,NOR,60.0,0,0.4983,0.0,1.0,0.0,1.0
Women's 4x6km Relay,Biathlon,Team Finland,FIN,50.0,0,0.346,0.0,0.0,0.0,0.0
Women's 4x6km Relay,Biathlon,Team Italy,ITA,45.0,0,0.2803,0.0,0.0,0.0,0.0
Women's 4x6km Relay,Biathlon,Team USA,USA,35.0,0,0.1696,0.0,0.0,0.0,0.0
Women's 4x6km Relay,Biathlon,Team Austria,AUT,30.0,0,0.1246,0.0,0.0,0.0,0.0
Women's 4x6km Relay,Biathlon,Team Czechia,CZE,25.0,0,0.0865,0.0,0.0,0.0,0.0
Women's 5000m,Speed Skating,Joy Beune,NED,100.0,0,1.0,1.0,0.0,0.0,1.0
Women's 5000m,Speed Skating,Merel Conijn,NED,80.0,0,0.64,0.0,0.0,1.0,1.0
Women's 5000m,Speed Skating,Martina Sáblíková,CZE,60.0,0,0.36,0.0,0.0,0.0,0.0
Women's 5000m,Speed Skating,Francesca Lollobrigida,ITA,50.0,0,0.25,0.0,0.0,0.0,0.0
Women's 5000m,Speed Skating,Isabelle Weidemann,CAN,45.0,0,0.2025,0.0,0.0,0.0,0.0
Women's 5000m,Speed Skating,Ragne Wiklund,NOR,40.0,0,0.16,0.0,1.0,0.0,1.0
Women's 5000m,Speed Skating,Sanne In 't Hof,NED,36.0,0,0.1296,0.0,0.0,0.0,0.0
Women's 5000m,Speed Skating,Valerie Maltais,CAN,32.0,0,0.1024,0.0,0.0,0.0,0.0
Women's 5000m,Speed Skating,Binyu Yang,CHN,29.0,0,0.0841,0.0,0.0,0.0,0.0
Women's 5000m,Speed Skating,Marijke Groenewoud,NED,26.0,0,0.0676,0.0,0.0,0.0,0.0
Women's 5000m,Speed Skating,Ivanie Blondin,CAN,24.0,0,0.0576,0.0,0.0,0.0,0.0
Women's 5000m,Speed Skating,Momoka Horikawa,JPN,22.0,0,0.0484,0.0,0.0,0.0,0.0
Women's 500m,Short Track Speed Skating,Kim Gil-li,KOR,700.0,0,0.7656,1.0,0.0,0.0,1.0
Women's 500m,Speed Skating,Suzanne Schulting,NED,513.0,0,0.4938,1.0,0.0,0.0,1.0
Women's 500m,Short Track Speed Skating,Courtney Sarault,CAN,800.0,0,1.0,0.0,1.0,0.0,1.0
Women's 500m,Short Track Speed Skating,Xandra Velzeboer,NED,750.0,0,0.8789,0.0,0.0,0.0,0.0
Women's 500m,Short Track Speed Skating,Choi Min-jeong,KOR,650.0,0,0.6602,0.0,0.0,0.0,0.0
Women's 500m,Short Track Speed Skating,Suzanne Schulting,NED,600.0,0,0.5625,0.0,0.0,0.0,0.0
Women's 500m,Short Track Speed Skating,Kim Boutin,CAN,550.0,0,0.4727,0.0,0.0,1.0,1.0
Women's 500m,Short Track Speed Skating,Natalia Maliszewska,POL,500.0,0,0.3906,0.0,0.0,0.0,0.0
Women's 500m,Short Track Speed Skating,Kristen Santos-Griswold,USA,450.0,0,0.3164,0.0,0.0,0.0,0.0
Women's 500m,Short Track Speed Skating,Hanne Desmet,BEL,400.0,0,0.25,0.0,0.0,0.0,0.0
Women's 500m,Short Track Speed Skating,Florence Brunelle,CAN,350.0,0,0.1914,0.0,0.0,0.0,0.0
Women's 500m,Speed Skating,Erin Jackson,USA,730.0,0,1.0,0.0,0.0,0.0,0.0
Women's 500m,Speed Skating,Andżelika Wójcik,POL,581.0,0,0.6334,0.0,0.0,0.0,0.0
Women's 500m,Speed Skating,Yukino Yoshida,JPN,562.0,0,0.5927,0.0,0.0,0.0,0.0
Women's 500m,Speed Skating,Femke Kok,NED,500.0,0,0.4691,0.0,0.0,0.0,0.0
Women's 500m,Speed Skating,Kaja Ziomek-Nogal,POL,442.0,0,0.3666,0.0,0.0,0.0,0.0
Women's 500m,Speed Skating,Kurumi Inagawa,JPN,394.0,0,0.2913,0.0,0.0,0.0,0.0
Women's 500m,Speed Skating,Min Sun Kim,KOR,381.0,0,0.2724,0.0,0.0,0.0,0.0
Women's 500m,Speed Skating,Dione Voskamp,NED,369.0,0,0.2555,0.0,0.0,0.0,0.0
Women's 500m,Speed Skating,Jutta Leerdam,NED,296.0,0,0.1644,0.0,0.0,0.0,0.0
Women's 500m,Speed Skating,Naomi Verkerk,NED,267.0,0,0.1338,0.0,0.0,1.0,1.0
Women's 500m,Speed Skating,Kimi Goetz,USA,240.0,0,0.1081,0.0,0.0,0.0,0.0
Women's 500m,Speed Skating,Kristina Silaeva,KAZ,220.0,0,0.0908,0.0,0.0,0.0,0.0
Women's 500m,Speed Skating,Ruining Tian,CHN,214.0,0,0.0859,0.0,0.0,0.0,0.0
Women's 500m,Speed Skating,Carolina Hiller-Donnelly,CAN,197.0,0,0.0728,0.0,0.0,0.0,0.0
Women's 500m,Speed Skating,Na-Hyun Lee,KOR,188.0,0,0.0663,0.0,0.0,0.0,0.0
Women's 500m,Speed Skating,Vanessa Herzog,AUT,158.0,0,0.0468,0.0,1.0,0.0,1.0
Women's 500m,Speed Skating,Serena Pergher,ITA,146.0,0,0.04,0.0,0.0,0.0,0.0
Women's 500m,Speed Skating,Brittany Bowe,USA,128.0,0,0.0307,0.0,0.0,0.0,0.0
Women's 500m,Speed Skating,Karolina Bosiek,POL,117.0,0,0.0257,0.0,0.0,0.0,0.0
Women's 500m,Speed Skating,Sophie Warmuth,GER,104.0,0,0.0203,0.0,0.0,0.0,0.0
Women's 500m,Speed Skating,Rio Yamada,JPN,80.0,0,0.012,0.0,0.0,0.0,0.0
Women's 500m,Speed Skating,Julie Nistad Samsonsen,NOR,79.0,0,0.0117,0.0,0.0,0.0,0.0
